order_id,customer_id,order_placement_date,on_time,in_full,otif
FMR326902101,789902,24-Mar-22,0,1,0
FMR325101603,789101,24-Mar-22,0,1,0
FMR325501302,789501,24-Mar-22,0,1,0
FMR326501303,789501,24-Mar-22,0,1,0
FMR325220502,789220,24-Mar-22,0,1,0
FMR326220602,789220,24-Mar-22,0,1,0
FMR327220303,789220,24-Mar-22,0,1,0
FMR326201602,789201,24-Mar-22,0,1,0
FMR327401301,789401,24-Mar-22,0,1,0
FMR325403103,789403,24-Mar-22,0,1,0
FMR326903103,789903,24-Mar-22,0,1,0
FMR326522102,789522,24-Mar-22,0,1,0
FMR325522503,789522,24-Mar-22,0,1,0
FMR326521403,789521,24-Mar-22,0,1,0
FMR326121203,789121,24-Mar-22,0,1,0
FMR325121102,789121,24-Mar-22,0,1,0
FMR327121603,789121,24-Mar-22,0,1,0
FMR326420402,789420,24-Mar-22,0,1,0
FMR327420601,789420,24-Mar-22,0,1,0
FMR327420503,789420,24-Mar-22,0,1,0
FMR326420501,789420,24-Mar-22,0,1,0
FMR325622102,789622,24-Mar-22,1,1,1
FMR325622302,789622,24-Mar-22,1,1,1
FMR325221403,789221,24-Mar-22,1,1,1
FMR326221502,789221,24-Mar-22,1,1,1
FMR327721203,789721,24-Mar-22,1,1,1
FMR325721501,789721,24-Mar-22,1,1,1
FMR325320302,789320,24-Mar-22,1,1,1
FMR325503201,789503,24-Mar-22,1,1,1
FMR325501102,789501,24-Mar-22,1,1,1
FMR326501401,789501,24-Mar-22,1,1,1
FMR325401601,789401,24-Mar-22,1,1,1
FMR327401601,789401,24-Mar-22,1,1,1
FMR325401401,789401,24-Mar-22,1,1,1
FMR326720301,789720,24-Mar-22,1,1,1
FMR327902602,789902,24-Mar-22,1,1,1
FMR325902503,789902,24-Mar-22,1,1,1
FMR327220302,789220,24-Mar-22,1,1,1
FMR326621301,789621,24-Mar-22,1,1,1
FMR325101503,789101,24-Mar-22,1,1,1
FMR327101201,789101,24-Mar-22,1,1,1
FMR326101601,789101,24-Mar-22,1,1,1
FMR326321502,789321,24-Mar-22,1,1,1
FMR325321403,789321,24-Mar-22,1,1,1
FMR327321501,789321,24-Mar-22,1,1,1
FMR325203303,789203,24-Mar-22,1,1,1
FMR325102501,789102,24-Mar-22,1,1,1
FMR326102302,789102,24-Mar-22,1,1,1
FMR326301603,789301,24-Mar-22,1,1,1
FMR325201602,789201,24-Mar-22,1,1,1
FMR326201102,789201,24-Mar-22,1,1,1
FMR327201603,789201,24-Mar-22,1,1,1
FMR325420203,789420,24-Mar-22,1,1,1
FMR326420603,789420,24-Mar-22,1,1,1
FMR326121501,789121,24-Mar-22,1,1,1
FMR325121603,789121,24-Mar-22,1,1,1
FMR325522301,789522,24-Mar-22,1,1,1
FMR326522202,789522,24-Mar-22,1,1,1
FMR327422601,789422,24-Mar-22,1,1,1
FMR326122201,789122,24-Mar-22,1,1,1
FMR326122602,789122,24-Mar-22,1,1,1
FMR325103501,789103,24-Mar-22,1,1,1
FMR325903501,789903,24-Mar-22,1,1,1
FMR325202203,789202,24-Mar-22,1,1,1
FMR327202601,789202,24-Mar-22,1,1,1
FMR325202403,789202,24-Mar-22,1,1,1
FMR327303602,789303,24-Mar-22,1,1,1
FMR326303302,789303,24-Mar-22,1,1,1
FMR326703601,789703,24-Mar-22,1,1,1
FMR325703501,789703,24-Mar-22,1,1,1
FMR325703303,789703,24-Mar-22,1,1,1
FMR327603602,789603,24-Mar-22,1,1,1
FMR326603603,789603,24-Mar-22,1,1,1
FMR328103401,789103,25-Mar-22,1,0,0
FMR326103101,789103,25-Mar-22,1,0,0
FMR328103101,789103,25-Mar-22,1,0,0
FMR327103202,789103,25-Mar-22,1,0,0
FMR326903501,789903,25-Mar-22,1,0,0
FMR328903302,789903,25-Mar-22,1,0,0
FMR327903601,789903,25-Mar-22,1,0,0
FMR328702501,789702,25-Mar-22,1,0,0
FMR327702103,789702,25-Mar-22,1,0,0
FMR327601602,789601,25-Mar-22,1,0,0
FMR326601601,789601,25-Mar-22,1,0,0
FMR328301403,789301,25-Mar-22,1,0,0
FMR326301501,789301,25-Mar-22,1,0,0
FMR327621502,789621,25-Mar-22,1,0,0
FMR328101503,789101,25-Mar-22,1,0,0
FMR328102502,789102,25-Mar-22,1,0,0
FMR326102503,789102,25-Mar-22,1,0,0
FMR327902401,789902,25-Mar-22,1,0,0
FMR328902401,789902,25-Mar-22,1,0,0
FMR326902503,789902,25-Mar-22,1,0,0
FMR326902202,789902,25-Mar-22,1,0,0
FMR327902103,789902,25-Mar-22,1,0,0
FMR326201603,789201,25-Mar-22,1,0,0
FMR327202503,789202,25-Mar-22,1,0,0
FMR328202601,789202,25-Mar-22,1,0,0
FMR328321302,789321,25-Mar-22,1,0,0
FMR326402203,789402,25-Mar-22,1,0,0
FMR327402303,789402,25-Mar-22,1,0,0
FMR327402501,789402,25-Mar-22,1,0,0
FMR328221603,789221,25-Mar-22,1,0,0
FMR326221603,789221,25-Mar-22,1,0,0
FMR327703401,789703,25-Mar-22,1,0,0
FMR327401602,789401,25-Mar-22,1,0,0
FMR328401401,789401,25-Mar-22,1,0,0
FMR326622601,789622,25-Mar-22,1,0,0
FMR327622601,789622,25-Mar-22,1,0,0
FMR328320503,789320,25-Mar-22,1,0,0
FMR326721503,789721,25-Mar-22,1,0,0
FMR328721201,789721,25-Mar-22,1,0,0
FMR326220402,789220,25-Mar-22,1,0,0
FMR327220503,789220,25-Mar-22,1,0,0
FMR327520103,789520,25-Mar-22,1,0,0
FMR327501203,789501,25-Mar-22,1,0,0
FMR327503501,789503,25-Mar-22,1,0,0
FMR327603503,789603,25-Mar-22,1,0,0
FMR327303601,789303,25-Mar-22,1,0,0
FMR327521502,789521,25-Mar-22,1,0,0
FMR328121601,789121,25-Mar-22,1,0,0
FMR326402502,789402,25-Mar-22,0,0,0
FMR327622502,789622,25-Mar-22,0,0,0
FMR326101101,789101,25-Mar-22,0,0,0
FMR326403603,789403,25-Mar-22,0,0,0
FMR327102202,789102,25-Mar-22,0,0,0
FMR327601402,789601,25-Mar-22,0,0,0
FMR327903202,789903,25-Mar-22,0,0,0
FMR328521602,789521,25-Mar-22,0,0,0
FMR328522501,789522,25-Mar-22,0,0,0
FMR327422603,789422,25-Mar-22,0,0,0
FMR328121503,789121,25-Mar-22,0,0,0
FMR327121201,789121,25-Mar-22,0,0,0
FMR327420303,789420,25-Mar-22,0,0,0
FMR328420603,789420,25-Mar-22,0,0,0
FMR326520503,789520,25-Mar-22,0,0,0
FMR326520603,789520,25-Mar-22,0,0,0
FMR326421502,789421,25-Mar-22,0,0,0
FMR327421201,789421,25-Mar-22,0,0,0
FMR327421303,789421,25-Mar-22,0,0,0
FMR328421603,789421,25-Mar-22,0,0,0
FMR328122503,789122,25-Mar-22,0,0,0
FMR327122303,789122,25-Mar-22,0,0,0
FMR326122603,789122,25-Mar-22,0,0,0
FMR326422502,789422,25-Mar-22,0,1,0
FMR328301201,789301,25-Mar-22,0,1,0
FMR327301603,789301,25-Mar-22,0,1,0
FMR326301103,789301,25-Mar-22,0,1,0
FMR328102402,789102,25-Mar-22,0,1,0
FMR326122403,789122,25-Mar-22,0,1,0
FMR327122403,789122,25-Mar-22,0,1,0
FMR327122601,789122,25-Mar-22,0,1,0
FMR328303403,789303,25-Mar-22,0,1,0
FMR328303601,789303,25-Mar-22,0,1,0
FMR327303501,789303,25-Mar-22,0,1,0
FMR326203201,789203,25-Mar-22,0,1,0
FMR326203101,789203,25-Mar-22,0,1,0
FMR327721402,789721,25-Mar-22,0,1,0
FMR326721403,789721,25-Mar-22,0,1,0
FMR328721302,789721,25-Mar-22,0,1,0
FMR328721103,789721,25-Mar-22,0,1,0
FMR327321301,789321,25-Mar-22,0,1,0
FMR326221201,789221,25-Mar-22,0,1,0
FMR327221302,789221,25-Mar-22,0,1,0
FMR328520502,789520,25-Mar-22,0,1,0
FMR328520401,789520,25-Mar-22,0,1,0
FMR326503601,789503,25-Mar-22,0,1,0
FMR326622501,789622,25-Mar-22,0,1,0
FMR327202301,789202,25-Mar-22,0,1,0
FMR327202603,789202,25-Mar-22,0,1,0
FMR327621601,789621,25-Mar-22,0,1,0
FMR327703302,789703,25-Mar-22,0,1,0
FMR328403501,789403,25-Mar-22,0,1,0
FMR328601601,789601,25-Mar-22,0,1,0
FMR326601603,789601,25-Mar-22,0,1,0
FMR326522203,789522,25-Mar-22,0,1,0
FMR327522403,789522,25-Mar-22,0,1,0
FMR327522602,789522,25-Mar-22,0,1,0
FMR327522503,789522,25-Mar-22,0,1,0
FMR327521503,789521,25-Mar-22,0,1,0
FMR327521303,789521,25-Mar-22,0,1,0
FMR326521501,789521,25-Mar-22,0,1,0
FMR326121301,789121,25-Mar-22,0,1,0
FMR326121201,789121,25-Mar-22,0,1,0
FMR328420403,789420,25-Mar-22,0,1,0
FMR328420301,789420,25-Mar-22,0,1,0
FMR327420202,789420,25-Mar-22,0,1,0
FMR326420401,789420,25-Mar-22,0,1,0
FMR328402201,789402,25-Mar-22,1,1,1
FMR328622602,789622,25-Mar-22,1,1,1
FMR328221301,789221,25-Mar-22,1,1,1
FMR327221603,789221,25-Mar-22,1,1,1
FMR327721303,789721,25-Mar-22,1,1,1
FMR327320402,789320,25-Mar-22,1,1,1
FMR327320403,789320,25-Mar-22,1,1,1
FMR326320302,789320,25-Mar-22,1,1,1
FMR326503102,789503,25-Mar-22,1,1,1
FMR328503503,789503,25-Mar-22,1,1,1
FMR327503401,789503,25-Mar-22,1,1,1
FMR328503401,789503,25-Mar-22,1,1,1
FMR326501503,789501,25-Mar-22,1,1,1
FMR328501502,789501,25-Mar-22,1,1,1
FMR328501602,789501,25-Mar-22,1,1,1
FMR326401503,789401,25-Mar-22,1,1,1
FMR328401602,789401,25-Mar-22,1,1,1
FMR327401401,789401,25-Mar-22,1,1,1
FMR326720403,789720,25-Mar-22,1,1,1
FMR328720201,789720,25-Mar-22,1,1,1
FMR327720103,789720,25-Mar-22,1,1,1
FMR328220202,789220,25-Mar-22,1,1,1
FMR326621503,789621,25-Mar-22,1,1,1
FMR328621101,789621,25-Mar-22,1,1,1
FMR327101503,789101,25-Mar-22,1,1,1
FMR327101303,789101,25-Mar-22,1,1,1
FMR328101303,789101,25-Mar-22,1,1,1
FMR326321403,789321,25-Mar-22,1,1,1
FMR327321602,789321,25-Mar-22,1,1,1
FMR328203603,789203,25-Mar-22,1,1,1
FMR327203602,789203,25-Mar-22,1,1,1
FMR326203301,789203,25-Mar-22,1,1,1
FMR327301203,789301,25-Mar-22,1,1,1
FMR327301402,789301,25-Mar-22,1,1,1
FMR328201202,789201,25-Mar-22,1,1,1
FMR327420302,789420,25-Mar-22,1,1,1
FMR326522502,789522,25-Mar-22,1,1,1
FMR328522601,789522,25-Mar-22,1,1,1
FMR328422601,789422,25-Mar-22,1,1,1
FMR326422302,789422,25-Mar-22,1,1,1
FMR328521201,789521,25-Mar-22,1,1,1
FMR326421602,789421,25-Mar-22,1,1,1
FMR326702501,789702,25-Mar-22,1,1,1
FMR327122102,789122,25-Mar-22,1,1,1
FMR326122101,789122,25-Mar-22,1,1,1
FMR328601502,789601,25-Mar-22,1,1,1
FMR327403301,789403,25-Mar-22,1,1,1
FMR326403303,789403,25-Mar-22,1,1,1
FMR328403602,789403,25-Mar-22,1,1,1
FMR328202503,789202,25-Mar-22,1,1,1
FMR326202501,789202,25-Mar-22,1,1,1
FMR328303401,789303,25-Mar-22,1,1,1
FMR328703601,789703,25-Mar-22,1,1,1
FMR328603301,789603,25-Mar-22,1,1,1
FMR326603301,789603,25-Mar-22,1,1,1
FMR327103102,789103,26-Mar-22,1,0,0
FMR329103503,789103,26-Mar-22,1,0,0
FMR328103201,789103,26-Mar-22,1,0,0
FMR329903603,789903,26-Mar-22,1,0,0
FMR329903201,789903,26-Mar-22,1,0,0
FMR327702603,789702,26-Mar-22,1,0,0
FMR328702602,789702,26-Mar-22,1,0,0
FMR329702603,789702,26-Mar-22,1,0,0
FMR329601503,789601,26-Mar-22,1,0,0
FMR327601501,789601,26-Mar-22,1,0,0
FMR328601503,789601,26-Mar-22,1,0,0
FMR328301603,789301,26-Mar-22,1,0,0
FMR328203401,789203,26-Mar-22,1,0,0
FMR329203601,789203,26-Mar-22,1,0,0
FMR329621602,789621,26-Mar-22,1,0,0
FMR328621502,789621,26-Mar-22,1,0,0
FMR329101301,789101,26-Mar-22,1,0,0
FMR329101202,789101,26-Mar-22,1,0,0
FMR329102402,789102,26-Mar-22,1,0,0
FMR329902503,789902,26-Mar-22,1,0,0
FMR328902502,789902,26-Mar-22,1,0,0
FMR329201303,789201,26-Mar-22,1,0,0
FMR327201602,789201,26-Mar-22,1,0,0
FMR329202501,789202,26-Mar-22,1,0,0
FMR327321302,789321,26-Mar-22,1,0,0
FMR329321403,789321,26-Mar-22,1,0,0
FMR329402402,789402,26-Mar-22,1,0,0
FMR328402103,789402,26-Mar-22,1,0,0
FMR328720403,789720,26-Mar-22,1,0,0
FMR327221601,789221,26-Mar-22,1,0,0
FMR328221302,789221,26-Mar-22,1,0,0
FMR328401501,789401,26-Mar-22,1,0,0
FMR328622202,789622,26-Mar-22,1,0,0
FMR328320403,789320,26-Mar-22,1,0,0
FMR328320101,789320,26-Mar-22,1,0,0
FMR328721503,789721,26-Mar-22,1,0,0
FMR328122502,789122,26-Mar-22,1,0,0
FMR329122602,789122,26-Mar-22,1,0,0
FMR327122401,789122,26-Mar-22,1,0,0
FMR327520402,789520,26-Mar-22,1,0,0
FMR328501301,789501,26-Mar-22,1,0,0
FMR328503603,789503,26-Mar-22,1,0,0
FMR329503502,789503,26-Mar-22,1,0,0
FMR327503601,789503,26-Mar-22,1,0,0
FMR328603402,789603,26-Mar-22,1,0,0
FMR329403502,789403,26-Mar-22,1,0,0
FMR328303602,789303,26-Mar-22,1,0,0
FMR327303201,789303,26-Mar-22,1,0,0
FMR329121103,789121,26-Mar-22,1,0,0
FMR327522601,789522,26-Mar-22,1,0,0
FMR328522202,789522,26-Mar-22,1,0,0
FMR328422302,789422,26-Mar-22,1,0,0
FMR329422603,789422,26-Mar-22,1,0,0
FMR328420303,789420,26-Mar-22,1,0,0
FMR328703203,789703,26-Mar-22,0,0,0
FMR328321501,789321,26-Mar-22,0,0,0
FMR329220301,789220,26-Mar-22,0,0,0
FMR327320602,789320,26-Mar-22,0,0,0
FMR328203303,789203,26-Mar-22,0,0,0
FMR329203202,789203,26-Mar-22,0,0,0
FMR327220603,789220,26-Mar-22,0,0,0
FMR327622603,789622,26-Mar-22,0,0,0
FMR327301401,789301,26-Mar-22,0,0,0
FMR328903602,789903,26-Mar-22,0,0,0
FMR328903303,789903,26-Mar-22,0,0,0
FMR327702402,789702,26-Mar-22,0,0,0
FMR327521302,789521,26-Mar-22,0,0,0
FMR329521603,789521,26-Mar-22,0,0,0
FMR327522502,789522,26-Mar-22,0,0,0
FMR329422601,789422,26-Mar-22,0,0,0
FMR327520602,789520,26-Mar-22,0,0,0
FMR329520402,789520,26-Mar-22,0,0,0
FMR327520303,789520,26-Mar-22,0,0,0
FMR327421402,789421,26-Mar-22,0,0,0
FMR329421502,789421,26-Mar-22,0,0,0
FMR328421601,789421,26-Mar-22,0,0,0
FMR329421303,789421,26-Mar-22,0,0,0
FMR328122203,789122,26-Mar-22,0,0,0
FMR329122102,789122,26-Mar-22,0,0,0
FMR329122302,789122,26-Mar-22,0,0,0
FMR328122401,789122,26-Mar-22,0,0,0
FMR329422102,789422,26-Mar-22,0,1,0
FMR328422603,789422,26-Mar-22,0,1,0
FMR328422303,789422,26-Mar-22,0,1,0
FMR327422501,789422,26-Mar-22,0,1,0
FMR327301403,789301,26-Mar-22,0,1,0
FMR328421301,789421,26-Mar-22,0,1,0
FMR327421101,789421,26-Mar-22,0,1,0
FMR327102502,789102,26-Mar-22,0,1,0
FMR327102402,789102,26-Mar-22,0,1,0
FMR327122402,789122,26-Mar-22,0,1,0
FMR327721102,789721,26-Mar-22,0,1,0
FMR327321102,789321,26-Mar-22,0,1,0
FMR327321502,789321,26-Mar-22,0,1,0
FMR328221303,789221,26-Mar-22,0,1,0
FMR327520302,789520,26-Mar-22,0,1,0
FMR329503301,789503,26-Mar-22,0,1,0
FMR327503101,789503,26-Mar-22,0,1,0
FMR329202602,789202,26-Mar-22,0,1,0
FMR328621303,789621,26-Mar-22,0,1,0
FMR329621501,789621,26-Mar-22,0,1,0
FMR329101203,789101,26-Mar-22,0,1,0
FMR327703203,789703,26-Mar-22,0,1,0
FMR327703402,789703,26-Mar-22,0,1,0
FMR327201502,789201,26-Mar-22,0,1,0
FMR329201202,789201,26-Mar-22,0,1,0
FMR327401203,789401,26-Mar-22,0,1,0
FMR327401502,789401,26-Mar-22,0,1,0
FMR328401403,789401,26-Mar-22,0,1,0
FMR329402202,789402,26-Mar-22,0,1,0
FMR329403603,789403,26-Mar-22,0,1,0
FMR328702603,789702,26-Mar-22,0,1,0
FMR328522401,789522,26-Mar-22,0,1,0
FMR328522302,789522,26-Mar-22,0,1,0
FMR327522501,789522,26-Mar-22,0,1,0
FMR327521403,789521,26-Mar-22,0,1,0
FMR328521301,789521,26-Mar-22,0,1,0
FMR329521601,789521,26-Mar-22,0,1,0
FMR329121203,789121,26-Mar-22,0,1,0
FMR329121601,789121,26-Mar-22,0,1,0
FMR327121402,789121,26-Mar-22,0,1,0
FMR327121303,789121,26-Mar-22,0,1,0
FMR329121202,789121,26-Mar-22,0,1,0
FMR328121603,789121,26-Mar-22,0,1,0
FMR329420201,789420,26-Mar-22,0,1,0
FMR328420101,789420,26-Mar-22,0,1,0
FMR328402603,789402,26-Mar-22,1,1,1
FMR327402603,789402,26-Mar-22,1,1,1
FMR329622602,789622,26-Mar-22,1,1,1
FMR327622301,789622,26-Mar-22,1,1,1
FMR327221402,789221,26-Mar-22,1,1,1
FMR329221603,789221,26-Mar-22,1,1,1
FMR327721301,789721,26-Mar-22,1,1,1
FMR329320201,789320,26-Mar-22,1,1,1
FMR329320602,789320,26-Mar-22,1,1,1
FMR327320401,789320,26-Mar-22,1,1,1
FMR327501603,789501,26-Mar-22,1,1,1
FMR327401303,789401,26-Mar-22,1,1,1
FMR329401603,789401,26-Mar-22,1,1,1
FMR327720403,789720,26-Mar-22,1,1,1
FMR329720302,789720,26-Mar-22,1,1,1
FMR327902303,789902,26-Mar-22,1,1,1
FMR329902101,789902,26-Mar-22,1,1,1
FMR327220502,789220,26-Mar-22,1,1,1
FMR329220602,789220,26-Mar-22,1,1,1
FMR327621102,789621,26-Mar-22,1,1,1
FMR329621603,789621,26-Mar-22,1,1,1
FMR327101203,789101,26-Mar-22,1,1,1
FMR327203301,789203,26-Mar-22,1,1,1
FMR328102603,789102,26-Mar-22,1,1,1
FMR329102603,789102,26-Mar-22,1,1,1
FMR329301201,789301,26-Mar-22,1,1,1
FMR327301602,789301,26-Mar-22,1,1,1
FMR327201403,789201,26-Mar-22,1,1,1
FMR328201501,789201,26-Mar-22,1,1,1
FMR327420602,789420,26-Mar-22,1,1,1
FMR329521101,789521,26-Mar-22,1,1,1
FMR327521501,789521,26-Mar-22,1,1,1
FMR327421502,789421,26-Mar-22,1,1,1
FMR328421303,789421,26-Mar-22,1,1,1
FMR327122201,789122,26-Mar-22,1,1,1
FMR327903203,789903,26-Mar-22,1,1,1
FMR328903101,789903,26-Mar-22,1,1,1
FMR328520101,789520,26-Mar-22,1,1,1
FMR328520103,789520,26-Mar-22,1,1,1
FMR327403501,789403,26-Mar-22,1,1,1
FMR328202602,789202,26-Mar-22,1,1,1
FMR327202202,789202,26-Mar-22,1,1,1
FMR329303502,789303,26-Mar-22,1,1,1
FMR329703503,789703,26-Mar-22,1,1,1
FMR327703101,789703,26-Mar-22,1,1,1
FMR328703103,789703,26-Mar-22,1,1,1
FMR327603501,789603,26-Mar-22,1,1,1
FMR329603402,789603,26-Mar-22,1,1,1
FMR328603503,789603,26-Mar-22,1,1,1
FMR328103403,789103,27-Mar-22,1,0,0
FMR329103603,789103,27-Mar-22,1,0,0
FMR330103503,789103,27-Mar-22,1,0,0
FMR328903603,789903,27-Mar-22,1,0,0
FMR329903503,789903,27-Mar-22,1,0,0
FMR330903602,789903,27-Mar-22,1,0,0
FMR330702602,789702,27-Mar-22,1,0,0
FMR329702402,789702,27-Mar-22,1,0,0
FMR330601603,789601,27-Mar-22,1,0,0
FMR329601301,789601,27-Mar-22,1,0,0
FMR329301403,789301,27-Mar-22,1,0,0
FMR328301602,789301,27-Mar-22,1,0,0
FMR330203201,789203,27-Mar-22,1,0,0
FMR328621603,789621,27-Mar-22,1,0,0
FMR328101403,789101,27-Mar-22,1,0,0
FMR329101503,789101,27-Mar-22,1,0,0
FMR329102502,789102,27-Mar-22,1,0,0
FMR328902601,789902,27-Mar-22,1,0,0
FMR329902601,789902,27-Mar-22,1,0,0
FMR328202603,789202,27-Mar-22,1,0,0
FMR330202401,789202,27-Mar-22,1,0,0
FMR328321601,789321,27-Mar-22,1,0,0
FMR330321401,789321,27-Mar-22,1,0,0
FMR330321103,789321,27-Mar-22,1,0,0
FMR330402602,789402,27-Mar-22,1,0,0
FMR328402401,789402,27-Mar-22,1,0,0
FMR330221602,789221,27-Mar-22,1,0,0
FMR330221401,789221,27-Mar-22,1,0,0
FMR330703503,789703,27-Mar-22,1,0,0
FMR328703401,789703,27-Mar-22,1,0,0
FMR329401402,789401,27-Mar-22,1,0,0
FMR329721501,789721,27-Mar-22,1,0,0
FMR328220403,789220,27-Mar-22,1,0,0
FMR329520502,789520,27-Mar-22,1,0,0
FMR328520602,789520,27-Mar-22,1,0,0
FMR329520603,789520,27-Mar-22,1,0,0
FMR330520603,789520,27-Mar-22,1,0,0
FMR330503402,789503,27-Mar-22,1,0,0
FMR330503503,789503,27-Mar-22,1,0,0
FMR328503202,789503,27-Mar-22,1,0,0
FMR330603203,789603,27-Mar-22,1,0,0
FMR329603503,789603,27-Mar-22,1,0,0
FMR330421601,789421,27-Mar-22,1,0,0
FMR329421501,789421,27-Mar-22,1,0,0
FMR329303603,789303,27-Mar-22,1,0,0
FMR330303602,789303,27-Mar-22,1,0,0
FMR328303603,789303,27-Mar-22,1,0,0
FMR330121101,789121,27-Mar-22,1,0,0
FMR328121401,789121,27-Mar-22,1,0,0
FMR328420401,789420,27-Mar-22,1,0,0
FMR328420503,789420,27-Mar-22,1,0,0
FMR329603502,789603,27-Mar-22,0,0,0
FMR330603302,789603,27-Mar-22,0,0,0
FMR329301401,789301,27-Mar-22,0,0,0
FMR328103103,789103,27-Mar-22,0,0,0
FMR328601303,789601,27-Mar-22,0,0,0
FMR329601101,789601,27-Mar-22,0,0,0
FMR329601401,789601,27-Mar-22,0,0,0
FMR330702403,789702,27-Mar-22,0,0,0
FMR330702302,789702,27-Mar-22,0,0,0
FMR329521503,789521,27-Mar-22,0,0,0
FMR330521301,789521,27-Mar-22,0,0,0
FMR330522601,789522,27-Mar-22,0,0,0
FMR329422402,789422,27-Mar-22,0,0,0
FMR330422602,789422,27-Mar-22,0,0,0
FMR328121501,789121,27-Mar-22,0,0,0
FMR328121202,789121,27-Mar-22,0,0,0
FMR328420602,789420,27-Mar-22,0,0,0
FMR329420302,789420,27-Mar-22,0,0,0
FMR330520203,789520,27-Mar-22,0,0,0
FMR329520503,789520,27-Mar-22,0,0,0
FMR329520601,789520,27-Mar-22,0,0,0
FMR328520202,789520,27-Mar-22,0,0,0
FMR330520401,789520,27-Mar-22,0,0,0
FMR329421301,789421,27-Mar-22,0,0,0
FMR330421301,789421,27-Mar-22,0,0,0
FMR329421401,789421,27-Mar-22,0,0,0
FMR330122301,789122,27-Mar-22,0,0,0
FMR329122501,789122,27-Mar-22,0,0,0
FMR329122303,789122,27-Mar-22,0,0,0
FMR328122603,789122,27-Mar-22,0,0,0
FMR328422101,789422,27-Mar-22,0,1,0
FMR328422501,789422,27-Mar-22,0,1,0
FMR328102102,789102,27-Mar-22,0,1,0
FMR328102201,789102,27-Mar-22,0,1,0
FMR329102401,789102,27-Mar-22,0,1,0
FMR328122403,789122,27-Mar-22,0,1,0
FMR329122601,789122,27-Mar-22,0,1,0
FMR329720401,789720,27-Mar-22,0,1,0
FMR329320202,789320,27-Mar-22,0,1,0
FMR329603401,789603,27-Mar-22,0,1,0
FMR330203302,789203,27-Mar-22,0,1,0
FMR330721403,789721,27-Mar-22,0,1,0
FMR330321402,789321,27-Mar-22,0,1,0
FMR329221203,789221,27-Mar-22,0,1,0
FMR329221101,789221,27-Mar-22,0,1,0
FMR330221101,789221,27-Mar-22,0,1,0
FMR330520601,789520,27-Mar-22,0,1,0
FMR329520101,789520,27-Mar-22,0,1,0
FMR328503303,789503,27-Mar-22,0,1,0
FMR329503501,789503,27-Mar-22,0,1,0
FMR330621602,789621,27-Mar-22,0,1,0
FMR328902201,789902,27-Mar-22,0,1,0
FMR329501203,789501,27-Mar-22,0,1,0
FMR330501201,789501,27-Mar-22,0,1,0
FMR328703402,789703,27-Mar-22,0,1,0
FMR329401103,789401,27-Mar-22,0,1,0
FMR329403203,789403,27-Mar-22,0,1,0
FMR328403403,789403,27-Mar-22,0,1,0
FMR330403101,789403,27-Mar-22,0,1,0
FMR328903501,789903,27-Mar-22,0,1,0
FMR329522403,789522,27-Mar-22,0,1,0
FMR328522602,789522,27-Mar-22,0,1,0
FMR328522101,789522,27-Mar-22,0,1,0
FMR329522101,789522,27-Mar-22,0,1,0
FMR329522202,789522,27-Mar-22,0,1,0
FMR328521501,789521,27-Mar-22,0,1,0
FMR329521203,789521,27-Mar-22,0,1,0
FMR328521601,789521,27-Mar-22,0,1,0
FMR330521303,789521,27-Mar-22,0,1,0
FMR330121403,789121,27-Mar-22,0,1,0
FMR329121503,789121,27-Mar-22,0,1,0
FMR330121201,789121,27-Mar-22,0,1,0
FMR329121603,789121,27-Mar-22,0,1,0
FMR328420502,789420,27-Mar-22,0,1,0
FMR329420401,789420,27-Mar-22,0,1,0
FMR328402602,789402,27-Mar-22,1,1,1
FMR329402503,789402,27-Mar-22,1,1,1
FMR330622403,789622,27-Mar-22,1,1,1
FMR328622601,789622,27-Mar-22,1,1,1
FMR329622401,789622,27-Mar-22,1,1,1
FMR329221402,789221,27-Mar-22,1,1,1
FMR330721502,789721,27-Mar-22,1,1,1
FMR328721601,789721,27-Mar-22,1,1,1
FMR329320603,789320,27-Mar-22,1,1,1
FMR330320201,789320,27-Mar-22,1,1,1
FMR329503303,789503,27-Mar-22,1,1,1
FMR328503103,789503,27-Mar-22,1,1,1
FMR329501503,789501,27-Mar-22,1,1,1
FMR330501101,789501,27-Mar-22,1,1,1
FMR328501202,789501,27-Mar-22,1,1,1
FMR330401502,789401,27-Mar-22,1,1,1
FMR328401202,789401,27-Mar-22,1,1,1
FMR328720502,789720,27-Mar-22,1,1,1
FMR329720403,789720,27-Mar-22,1,1,1
FMR330720602,789720,27-Mar-22,1,1,1
FMR330902503,789902,27-Mar-22,1,1,1
FMR329902202,789902,27-Mar-22,1,1,1
FMR330220501,789220,27-Mar-22,1,1,1
FMR330621303,789621,27-Mar-22,1,1,1
FMR329621503,789621,27-Mar-22,1,1,1
FMR330101303,789101,27-Mar-22,1,1,1
FMR329321501,789321,27-Mar-22,1,1,1
FMR328203403,789203,27-Mar-22,1,1,1
FMR329203603,789203,27-Mar-22,1,1,1
FMR330102601,789102,27-Mar-22,1,1,1
FMR330301201,789301,27-Mar-22,1,1,1
FMR330301603,789301,27-Mar-22,1,1,1
FMR330201401,789201,27-Mar-22,1,1,1
FMR328201301,789201,27-Mar-22,1,1,1
FMR329121402,789121,27-Mar-22,1,1,1
FMR328121101,789121,27-Mar-22,1,1,1
FMR330121401,789121,27-Mar-22,1,1,1
FMR328522402,789522,27-Mar-22,1,1,1
